trip_id,trip_start_timestamp,trip_end_timestamp,driver_id,driver_name,source_location_address1,source_city,source_province_state,source_country,destination_location_address1,destination_city,destination_province_state,destination_country,total_distance,total_fare,trip_status,delay_start_time_mins,payment_method,payment_Status,customer_id,customer_name
1795,2023-05-02T17:17:52.9070000,2023-05-02T19:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,284,644,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,39,ABC34
1796,2023-05-02T19:17:52.9070000,2023-05-02T21:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,353,422,Completed,6,Wallet,Completed,0,ABC35
1797,2023-05-02T21:17:52.9070000,2023-05-02T23:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,222,647,Completed,9,Wallet,Completed,1,ABC36
1798,2023-05-02T23:17:52.9070000,2023-05-03T01:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,88,49,Completed,5,Wallet,Completed,2,ABC37
1799,2023-05-03T01:17:52.9070000,2023-05-03T03:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,360,16,Completed,0,Cash,Cleared,3,ABC38
1800,2023-05-03T03:17:52.9070000,2023-05-03T05:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,382,1795,Completed,9,Wallet,Completed,4,ABC39
1801,2023-05-03T05:17:52.9070000,2023-05-03T07:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,279,1008,Completed,0,Wallet,Completed,5,ABC0
1802,2023-05-03T07:17:52.9070000,2023-05-03T09:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,229,1206,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,6,ABC1
1803,2023-05-03T09:17:52.9070000,2023-05-03T11:17:52.9070000,A3,Kevin,,Chennai,TN,India,,Salem,TN,India,244,1757,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,7,ABC2
1804,2023-05-03T11:17:52.9070000,2023-05-03T13:17:52.9070000,A4,Aaditya,,Madurai,TN,India,,Trichy,TN,India,189,107,Completed,6,Wallet,Completed,8,ABC3
1805,2023-05-03T13:17:52.9070000,2023-05-03T15:17:52.9070000,A5,Sagar,,Bangalore,KN,India,,Chennai,TN,India,273,1126,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,9,ABC4
1806,2023-05-03T15:17:52.9070000,2023-05-03T17:17:52.9070000,A6,David,,Agra,UP,India,,Kolkata,WB,India,396,1010,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,10,ABC5
1807,2023-05-03T17:17:52.9070000,2023-05-03T19:17:52.9070000,A7,Nivaan,,"Delhi ",NCR,India,,Mumbai,MH,India,278,26,Completed,0,Wallet,Completed,11,ABC6
1808,2023-05-03T19:17:52.9070000,2023-05-03T21:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,204,1255,Completed,1,Cash,Cleared,12,ABC7
1809,2023-05-03T21:17:52.9070000,2023-05-03T23:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,136,268,Completed,5,Wallet,Completed,13,ABC8
1810,2023-05-03T23:17:52.9070000,2023-05-04T01:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,191,1564,Completed,1,Cash,Cleared,14,ABC9
1811,2023-05-04T01:17:52.9070000,2023-05-04T03:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,310,360,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,15,ABC10
1812,2023-05-04T03:17:52.9070000,2023-05-04T05:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,327,510,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,16,ABC11
1813,2023-05-04T05:17:52.9070000,2023-05-04T07:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,232,648,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,17,ABC12
1814,2023-05-04T07:17:52.9070000,2023-05-04T09:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,119,1671,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,18,ABC13
1815,2023-05-04T09:17:52.9070000,2023-05-04T11:17:52.9070000,A15,Dinesh,,Hosur,KN,India,,Bangalore,KN,India,390,1127,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,19,ABC14
1816,2023-05-04T11:17:52.9070000,2023-05-04T13:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,351,1385,Completed,2,Cash,Cleared,20,ABC15
1817,2023-05-04T13:17:52.9070000,2023-05-04T15:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,81,156,Completed,0,Cash,Cleared,21,ABC16
1818,2023-05-04T15:17:52.9070000,2023-05-04T17:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,224,620,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,22,ABC17
1819,2023-05-04T17:17:52.9070000,2023-05-04T19:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,379,1701,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,23,ABC18
1820,2023-05-04T19:17:52.9070000,2023-05-04T21:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,267,343,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,24,ABC19
1821,2023-05-04T21:17:52.9070000,2023-05-04T23:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,271,280,Completed,3,Cash,Cleared,25,ABC20
1822,2023-05-04T23:17:52.9070000,2023-05-05T01:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,309,1345,Completed,0,Cash,Cleared,26,ABC21
1823,2023-05-05T01:17:52.9070000,2023-05-05T03:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,205,721,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,27,ABC22
1824,2023-05-05T03:17:52.9070000,2023-05-05T05:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,182,976,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,28,ABC23
1825,2023-05-05T05:17:52.9070000,2023-05-05T07:17:52.9070000,A25,Gopal,,Chennai,TN,India,,Bangalore,KN,India,162,1385,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,29,ABC24
1826,2023-05-05T07:17:52.9070000,2023-05-05T09:17:52.9070000,A26,Akhil,,Kolkata,WB,India,,Agra,UP,India,159,366,Completed,8,Wallet,Completed,30,ABC25
1827,2023-05-05T09:17:52.9070000,2023-05-05T11:17:52.9070000,A27,Hima,,Mumbai,MH,India,,"Delhi ",NCR,India,282,256,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,31,ABC26
1828,2023-05-05T11:17:52.9070000,2023-05-05T13:17:52.9070000,A28,Jack,,Tirupathi,AP,India,,Hyderabad,TS,India,238,932,Completed,9,Cash,Cleared,32,ABC27
1829,2023-05-05T13:17:52.9070000,2023-05-05T15:17:52.9070000,A29,Manohar,,Tanjavur,TN,India,,Chennai,TN,India,160,349,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,33,ABC28
1830,2023-05-05T15:17:52.9070000,2023-05-05T17:17:52.9070000,A30,Pavan,,Delhi,NCR,India,,Amritsar,Punjab,India,120,612,Completed,9,Cash,Cleared,34,ABC29
1831,2023-05-05T17:17:52.9070000,2023-05-05T19:17:52.9070000,A31,Nikshit,,Madurai,TN,India,,Kanchipuram,TN,India,228,444,Completed,4,Cash,Cleared,35,ABC30
1832,2023-05-05T19:17:52.9070000,2023-05-05T21:17:52.9070000,A32,Rahul,,Bangalore,KN,India,,Udupi,KN,India,130,471,Completed,10,Wallet,Completed,36,ABC31
1833,2023-05-05T21:17:52.9070000,2023-05-05T23:17:52.9070000,A33,Umesh,,Bhopal,MP,India,,Indore,MP,India,92,1733,Completed,4,Wallet,Completed,37,ABC32
1834,2023-05-05T23:17:52.9070000,2023-05-06T01:17:52.9070000,A34,Pranav,,Pune,MH,India,,Surat,MH,India,212,958,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,38,ABC33
1835,2023-05-06T01:17:52.9070000,2023-05-06T03:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,235,402,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,39,ABC34
1836,2023-05-06T03:17:52.9070000,2023-05-06T05:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,356,1623,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,0,ABC35
1837,2023-05-06T05:17:52.9070000,2023-05-06T07:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,327,383,Completed,10,Wallet,Completed,1,ABC36
1838,2023-05-06T07:17:52.9070000,2023-05-06T09:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,73,913,Completed,7,Cash,Cleared,2,ABC37
1839,2023-05-06T09:17:52.9070000,2023-05-06T11:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,170,1865,Completed,0,Wallet,Completed,3,ABC38
1840,2023-05-06T11:17:52.9070000,2023-05-06T13:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,365,440,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,4,ABC39
1841,2023-05-06T13:17:52.9070000,2023-05-06T15:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,97,39,Completed,4,Wallet,Completed,5,ABC0
1842,2023-05-06T15:17:52.9070000,2023-05-06T17:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,353,1977,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,6,ABC1
1843,2023-05-06T17:17:52.9070000,2023-05-06T19:17:52.9070000,A3,Kevin,,Chennai,TN,India,,Salem,TN,India,237,1271,Completed,9,Wallet,Completed,7,ABC2
1844,2023-05-06T19:17:52.9070000,2023-05-06T21:17:52.9070000,A4,Aaditya,,Madurai,TN,India,,Trichy,TN,India,386,306,Completed,8,Cash,Cleared,8,ABC3
1845,2023-05-06T21:17:52.9070000,2023-05-06T23:17:52.9070000,A5,Sagar,,Bangalore,KN,India,,Chennai,TN,India,336,1979,Completed,1,Cash,Cleared,9,ABC4
1846,2023-05-06T23:17:52.9070000,2023-05-07T01:17:52.9070000,A6,David,,Agra,UP,India,,Kolkata,WB,India,285,1670,Completed,10,Cash,Cleared,10,ABC5
1847,2023-05-07T01:17:52.9070000,2023-05-07T03:17:52.9070000,A7,Nivaan,,"Delhi ",NCR,India,,Mumbai,MH,India,381,1158,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,11,ABC6
1848,2023-05-07T03:17:52.9070000,2023-05-07T05:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,154,1482,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,12,ABC7
1849,2023-05-07T05:17:52.9070000,2023-05-07T07:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,135,1712,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,13,ABC8
1850,2023-05-07T07:17:52.9070000,2023-05-07T09:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,110,891,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,14,ABC9
1851,2023-05-07T09:17:52.9070000,2023-05-07T11:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,171,1589,Completed,3,Wallet,Completed,15,ABC10
1852,2023-05-07T11:17:52.9070000,2023-05-07T13:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,73,1190,Completed,2,Wallet,Completed,16,ABC11
1853,2023-05-07T13:17:52.9070000,2023-05-07T15:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,389,876,Completed,9,Cash,Cleared,17,ABC12
1854,2023-05-07T15:17:52.9070000,2023-05-07T17:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,147,810,Completed,0,Cash,Cleared,18,ABC13
1855,2023-05-07T17:17:52.9070000,2023-05-07T19:17:52.9070000,A15,Dinesh,,Hosur,KN,India,,Bangalore,KN,India,178,444,Completed,7,Cash,Cleared,19,ABC14
1856,2023-05-07T19:17:52.9070000,2023-05-07T21:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,327,354,Completed,7,Wallet,Completed,20,ABC15
1857,2023-05-07T21:17:52.9070000,2023-05-07T23:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,284,1284,Completed,10,Cash,Cleared,21,ABC16
1858,2023-05-07T23:17:52.9070000,2023-05-08T01:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,76,1427,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,22,ABC17
1859,2023-05-08T01:17:52.9070000,2023-05-08T03:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,95,1074,Completed,5,Wallet,Completed,23,ABC18
1860,2023-05-08T03:17:52.9070000,2023-05-08T05:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,79,443,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,24,ABC19
1861,2023-05-08T05:17:52.9070000,2023-05-08T07:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,147,1223,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,25,ABC20
1862,2023-05-08T07:17:52.9070000,2023-05-08T09:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,282,95,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,26,ABC21
1863,2023-05-08T09:17:52.9070000,2023-05-08T11:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,325,58,Completed,10,Cash,Cleared,27,ABC22
1864,2023-05-08T11:17:52.9070000,2023-05-08T13:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,92,610,Completed,7,Wallet,Completed,28,ABC23
1865,2023-05-08T13:17:52.9070000,2023-05-08T15:17:52.9070000,A25,Gopal,,Chennai,TN,India,,Bangalore,KN,India,219,805,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,29,ABC24
1866,2023-05-08T15:17:52.9070000,2023-05-08T17:17:52.9070000,A26,Akhil,,Kolkata,WB,India,,Agra,UP,India,344,1058,Completed,1,Cash,Cleared,30,ABC25
1867,2023-05-08T17:17:52.9070000,2023-05-08T19:17:52.9070000,A27,Hima,,Mumbai,MH,India,,"Delhi ",NCR,India,251,794,Completed,10,Cash,Cleared,31,ABC26
1868,2023-05-08T19:17:52.9070000,2023-05-08T21:17:52.9070000,A28,Jack,,Tirupathi,AP,India,,Hyderabad,TS,India,258,988,Completed,7,Wallet,Completed,32,ABC27
1869,2023-05-08T21:17:52.9070000,2023-05-08T23:17:52.9070000,A29,Manohar,,Tanjavur,TN,India,,Chennai,TN,India,143,160,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,33,ABC28
1870,2023-05-08T23:17:52.9070000,2023-05-09T01:17:52.9070000,A30,Pavan,,Delhi,NCR,India,,Amritsar,Punjab,India,335,1638,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,34,ABC29
1871,2023-05-09T01:17:52.9070000,2023-05-09T03:17:52.9070000,A31,Nikshit,,Madurai,TN,India,,Kanchipuram,TN,India,399,606,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,35,ABC30
1872,2023-05-09T03:17:52.9070000,2023-05-09T05:17:52.9070000,A32,Rahul,,Bangalore,KN,India,,Udupi,KN,India,102,1694,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,36,ABC31
1873,2023-05-09T05:17:52.9070000,2023-05-09T07:17:52.9070000,A33,Umesh,,Bhopal,MP,India,,Indore,MP,India,312,1486,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,37,ABC32
1874,2023-05-09T07:17:52.9070000,2023-05-09T09:17:52.9070000,A34,Pranav,,Pune,MH,India,,Surat,MH,India,260,458,Completed,7,Cash,Cleared,38,ABC33
1875,2023-05-09T09:17:52.9070000,2023-05-09T11:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,88,841,Completed,9,Cash,Cleared,39,ABC34
1876,2023-05-09T11:17:52.9070000,2023-05-09T13:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,226,1367,Completed,2,Wallet,Completed,0,ABC35
1877,2023-05-09T13:17:52.9070000,2023-05-09T15:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,160,1209,Completed,4,Wallet,Completed,1,ABC36
1878,2023-05-09T15:17:52.9070000,2023-05-09T17:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,383,1738,Completed,6,Wallet,Completed,2,ABC37
1879,2023-05-09T17:17:52.9070000,2023-05-09T19:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,93,381,Completed,3,Wallet,Completed,3,ABC38
1880,2023-05-09T19:17:52.9070000,2023-05-09T21:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,305,729,Completed,4,Cash,Cleared,4,ABC39
1881,2023-05-09T21:17:52.9070000,2023-05-09T23:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,199,216,Completed,3,Wallet,Completed,5,ABC0
1882,2023-05-09T23:17:52.9070000,2023-05-10T01:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,345,1733,Completed,1,Cash,Cleared,6,ABC1
1883,2023-05-10T01:17:52.9070000,2023-05-10T03:17:52.9070000,A3,Kevin,,Chennai,TN,India,,Salem,TN,India,356,1066,Completed,1,Wallet,Completed,7,ABC2
1884,2023-05-10T03:17:52.9070000,2023-05-10T05:17:52.9070000,A4,Aaditya,,Madurai,TN,India,,Trichy,TN,India,389,1721,Completed,2,Cash,Cleared,8,ABC3
1885,2023-05-10T05:17:52.9070000,2023-05-10T07:17:52.9070000,A5,Sagar,,Bangalore,KN,India,,Chennai,TN,India,378,314,Completed,6,Cash,Cleared,9,ABC4
1886,2023-05-10T07:17:52.9070000,2023-05-10T09:17:52.9070000,A6,David,,Agra,UP,India,,Kolkata,WB,India,137,764,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,10,ABC5
1887,2023-05-10T09:17:52.9070000,2023-05-10T11:17:52.9070000,A7,Nivaan,,"Delhi ",NCR,India,,Mumbai,MH,India,107,552,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,11,ABC6
1888,2023-05-10T11:17:52.9070000,2023-05-10T13:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,169,1979,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,12,ABC7
1889,2023-05-10T13:17:52.9070000,2023-05-10T15:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,386,906,Completed,2,Cash,Cleared,13,ABC8
1890,2023-05-10T15:17:52.9070000,2023-05-10T17:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,384,1550,Completed,5,Wallet,Completed,14,ABC9
1891,2023-05-10T17:17:52.9070000,2023-05-10T19:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,319,587,Completed,2,Wallet,Completed,15,ABC10
1892,2023-05-10T19:17:52.9070000,2023-05-10T21:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,116,1415,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,16,ABC11
1893,2023-05-10T21:17:52.9070000,2023-05-10T23:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,134,1280,Completed,2,Cash,Cleared,17,ABC12
1894,2023-05-10T23:17:52.9070000,2023-05-11T01:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,272,1989,Completed,3,Wallet,Completed,18,ABC13
1895,2023-05-11T01:17:52.9070000,2023-05-11T03:17:52.9070000,A15,Dinesh,,Hosur,KN,India,,Bangalore,KN,India,222,1700,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,19,ABC14
1896,2023-05-11T03:17:52.9070000,2023-05-11T05:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,103,885,Completed,5,Cash,Cleared,20,ABC15
1897,2023-05-11T05:17:52.9070000,2023-05-11T07:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,231,293,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,21,ABC16
1898,2023-05-11T07:17:52.9070000,2023-05-11T09:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,219,342,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,22,ABC17
1899,2023-05-11T09:17:52.9070000,2023-05-11T11:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,220,1281,Completed,1,Wallet,Completed,23,ABC18
1900,2023-05-11T11:17:52.9070000,2023-05-11T13:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,367,1712,Completed,9,Wallet,Completed,24,ABC19
1901,2023-05-11T13:17:52.9070000,2023-05-11T15:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,361,381,Completed,6,Wallet,Completed,25,ABC20
1902,2023-05-11T15:17:52.9070000,2023-05-11T17:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,284,1082,Completed,7,Cash,Cleared,26,ABC21
1903,2023-05-11T17:17:52.9070000,2023-05-11T19:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,396,129,Completed,2,Wallet,Completed,27,ABC22
1904,2023-05-11T19:17:52.9070000,2023-05-11T21:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,208,794,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,28,ABC23
1905,2023-05-11T21:17:52.9070000,2023-05-11T23:17:52.9070000,A25,Gopal,,Chennai,TN,India,,Bangalore,KN,India,119,464,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,29,ABC24
1906,2023-05-11T23:17:52.9070000,2023-05-12T01:17:52.9070000,A26,Akhil,,Kolkata,WB,India,,Agra,UP,India,180,592,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,30,ABC25
1907,2023-05-12T01:17:52.9070000,2023-05-12T03:17:52.9070000,A27,Hima,,Mumbai,MH,India,,"Delhi ",NCR,India,251,128,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,31,ABC26
1908,2023-05-12T03:17:52.9070000,2023-05-12T05:17:52.9070000,A28,Jack,,Tirupathi,AP,India,,Hyderabad,TS,India,180,341,Completed,10,Cash,Cleared,32,ABC27
1909,2023-05-12T05:17:52.9070000,2023-05-12T07:17:52.9070000,A29,Manohar,,Tanjavur,TN,India,,Chennai,TN,India,371,1424,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,33,ABC28
1910,2023-05-12T07:17:52.9070000,2023-05-12T09:17:52.9070000,A30,Pavan,,Delhi,NCR,India,,Amritsar,Punjab,India,246,853,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,34,ABC29
1911,2023-05-12T09:17:52.9070000,2023-05-12T11:17:52.9070000,A31,Nikshit,,Madurai,TN,India,,Kanchipuram,TN,India,323,150,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,35,ABC30
1912,2023-05-12T11:17:52.9070000,2023-05-12T13:17:52.9070000,A32,Rahul,,Bangalore,KN,India,,Udupi,KN,India,291,1744,Completed,8,Wallet,Completed,36,ABC31
1913,2023-05-12T13:17:52.9070000,2023-05-12T15:17:52.9070000,A33,Umesh,,Bhopal,MP,India,,Indore,MP,India,92,1916,Completed,4,Wallet,Completed,37,ABC32
1914,2023-05-12T15:17:52.9070000,2023-05-12T17:17:52.9070000,A34,Pranav,,Pune,MH,India,,Surat,MH,India,65,478,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,38,ABC33
1915,2023-05-12T17:17:52.9070000,2023-05-12T19:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,60,1671,Completed,5,Wallet,Completed,39,ABC34
1916,2023-05-12T19:17:52.9070000,2023-05-12T21:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,354,1833,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,0,ABC35
1917,2023-05-12T21:17:52.9070000,2023-05-12T23:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,184,1317,Completed,8,Wallet,Completed,1,ABC36
1918,2023-05-12T23:17:52.9070000,2023-05-13T01:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,192,1358,Completed,8,Cash,Cleared,2,ABC37
1919,2023-05-13T01:17:52.9070000,2023-05-13T03:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,261,1255,Completed,8,Cash,Cleared,3,ABC38
1920,2023-05-13T03:17:52.9070000,2023-05-13T05:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,308,1301,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,4,ABC39
1921,2023-05-13T05:17:52.9070000,2023-05-13T07:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,320,944,Completed,0,Cash,Cleared,5,ABC0
1922,2023-05-13T07:17:52.9070000,2023-05-13T09:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,135,1549,Completed,2,Cash,Cleared,6,ABC1
